사고유형,X1_High_Risk_Prob,X2_Estimated_Compensation,X3_Accident_Frequency,TOPSIS_CC,순위
"고등학교-청소년 수련 시설-수련활동, 수학여행-이동 중 충격을 가함",0.3065783807806156,241862.06896551725,29,0.1360733890789395,4149
"고등학교-청소년 수련 시설-수련활동, 수학여행-움직이는 물체와의 부딪힘",0.3065783807806156,316625.0,16,0.1360113993858417,4150
중학교-강당(체육관)-이론수업-고온의 물체·물질 접촉·흡입·섭취,0.3067170196206615,365000.0,1,0.1359962381828161,4151
고등학교-일반(교과)교실-과학-1미터 미만의 높이에서 떨어짐,0.3067115914476742,175000.0,1,0.1359767378009421,4152
"고등학교-숙박시설/식당-수련활동, 수학여행-이물질 접촉에 의한 피부염",0.3065361056630953,117000.0,1,0.1359007764361054,4153
중학교-운동장-동아리활동-움직이는 물체와의 부딪힘,0.2281164803366841,215706.1958694204,1501,0.1358760139722768,4154
초등학교-놀이터-그 밖의 교육활동 시간-물체 사이에 끼임·눌림,0.3062195274582195,383333.3333333333,3,0.135807187684121,4155
초등학교-기타 체육·집회공간-그 밖의 교육활동 시간-넘어짐,0.3055411914524454,390924.5283018868,53,0.1358036321377991,4156
"초등학교-놀이터-그 밖의 교육활동 시간-베임, 절단",0.3062195274582195,369000.0,1,0.1357960643616926,4157
중학교-현관-동아리활동-물체 사이에 끼임·눌림,0.3061412309313246,179500.0,2,0.1357521437215507,4158
중학교-학습지원공간-쉬는시간-물체 사이에 끼임·눌림,0.3061085565338758,64666.66666666666,3,0.1357335371297127,4159
초등학교-복도-그 밖의 교육활동 시간-사람 사이에 끼임·눌림,0.3059909659580531,605000.0,1,0.1357256859661841,4160
고등학교-강당(체육관)-기타 학교체류-스포츠 활동 중 충격을 가함,0.3040622524111868,763833.3333333334,126,0.1357182239741049,4161
초등학교-일반(교과)교실-과학-고온의 물체·물질 접촉·흡입·섭취,0.3052280378894286,187766.66666666663,60,0.1356999793369057,4162
고등학교-특별교실(과학실)-그 밖의 교육활동 시간-그밖의 손상 사고,0.3059340340747791,117142.85714285714,7,0.1356877073280177,4163
중학교-강당(체육관)-자율활동-고정된 물체와의 부딪힘,0.3057505840208253,455428.5714285714,14,0.1356799372252756,4164
중학교-강당(체육관)-기타 학교체류-고온의 물체·물질 접촉·흡입·섭취,0.3057189525042567,1052500.0,2,0.1356630805631951,4165
"초등학교-전시관, 체험관-기타 특별활동시간-사람과의 부딪힘",0.3058541608914475,68000.0,1,0.135621474362586,4166
중학교-기타 공용공간-그 밖의 교육활동 시간-물체 사이에 끼임·눌림,0.3057358035002347,211500.0,2,0.1355915643920312,4167
"중학교-기타 공용공간-그 밖의 교육활동 시간-베임, 절단",0.3057358035002347,113000.0,2,0.1355826773756036,4168
"중학교-교무실-그 밖의 교육활동 시간-베임, 절단",0.3054368370993454,790000.0,1,0.1355194588186886,4169
"중학교-특별교실(과학실 외)-그 밖의 교육활동 시간-긁힘, 찔림",0.3055459134386223,53250.0,4,0.1355105627572758,4170
고등학교-학습지원공간-봉사활동-넘어짐,0.3051214939580681,1837000.0,1,0.1354939610659892,4171
중학교-일반(교과)교실-과학-그밖의 손상 사고,0.3054462578160282,83625.0,8,0.1354929565923192,4172
"중학교-기타 교외-수련활동, 수학여행-고정된 물체와의 부딪힘",0.3052460398891626,308000.0,19,0.1354886452513093,4173
중학교-운동장-자율활동-넘어짐,0.30460181767674,237287.8787878788,66,0.135487611659139,4174
중학교-교무실-그 밖의 교육활동 시간-물체 사이에 끼임·눌림,0.3054368370993454,190000.0,2,0.1354690438775337,4175
고등학교-기타 교외-현장학습-교통사고,0.3054252987682883,76000.0,3,0.1354590340115091,4176
고등학교-일반(교과)교실-이론수업-고정된 물체와의 부딪힘,0.3030395505165874,346589.0410958904,146,0.1354134033230414,4177
"중학교-운동장-봉사활동-긁힘, 찔림",0.3051741508552437,198666.66666666663,3,0.1353687610525136,4178
고등학교-운동장-이론수업-물체 사이에 끼임·눌림,0.3041985818343857,3960000.0,1,0.1353479974977765,4179
중학교-교무실-쉬는시간-이물질 섭취로 인한 질병,0.3050366994397539,359000.0,1,0.1353180844891159,4180
초등학교-교통구역(스쿨존 내)-인도-등교-교통사고,0.3049818797895474,259600.0,5,0.1353065478681762,4181
초등학교-교통구역(스쿨존 내)-기타 교통구역-등교-교통사고,0.3050056653818664,118000.0,1,0.1352837515939509,4182
중학교-학습지원공간-그 밖의 교육활동 시간-고정된 물체와의 부딪힘,0.3048858558371935,326000.0,1,0.1352542118149037,4183
고등학교-일반(교과)교실-봉사활동-고정된 물체와의 부딪힘,0.3048223575511233,154333.33333333334,6,0.1352376163327904,4184
"고등학교-특별교실(과학실 외)-이론수업-긁힘, 찔림",0.3047236378297643,104818.18181818182,11,0.1352183503992813,4185
고등학교-급식실-그 밖의 교육활동 시간-식중독,0.3045229916775027,57545.454545454544,11,0.1351331251832598,4186
"중학교-전시관, 체험관-이론수업-넘어짐",0.3045340229971141,32000.0,1,0.13508576062283,4187
중학교-기타 체육·집회공간-식사시간(간식 포함)-물건을 운반하는 중 충격을 가함,0.3042876154632909,1040000.0,1,0.1350792257562071,4188
고등학교-특별교실(과학실)-기타 특별활동시간-1미터 미만의 높이에서 떨어짐,0.3036376523667125,2164000.0,1,0.1349275690296424,4189
"중학교-강당(체육관)-수련활동, 수학여행-긁힘, 찔림",0.3041280720822478,22000.0,1,0.1349210333532262,4190
"중학교-청소년 수련 시설-수련활동, 수학여행-고온의 물체·물질 접촉·흡입·섭취",0.3039846631517544,209750.0,8,0.1349143832452867,4191
중학교-숙박시설/식당-그 밖의 교육활동 시간-넘어짐,0.3038899364192037,627200.0,5,0.134899408822385,4192
초등학교-실·내외 체육시설-자율활동-1미터 미만의 높이에서 떨어짐,0.3039420980532099,23666.666666666668,3,0.1348558495263921,4193
"초등학교-기타 체육·집회공간-식사시간(간식 포함)-긁힘, 찔림",0.303572447666842,190730.7692307692,26,0.1348389135149178,4194
"고등학교-화장실-식사시간(간식 포함)-일사병, 열사병",0.3037796387269271,183000.0,1,0.1347947608566433,4195
중학교-산림·계곡-그 밖의 교육활동 시간-넘어짐,0.3036559600804661,111000.0,1,0.1347383694541328,4196
초등학교-학습지원공간-식사시간(간식 포함)-1미터 이상의 높이에서 떨어짐,0.3036235395946365,206000.0,1,0.1347337960847488,4197
초등학교-기타 체육·집회공간-과학-고정된 물체와의 부딪힘,0.3035968193006137,106666.66666666669,3,0.1347238329084679,4198
초등학교-계단-식사시간(간식 포함)-사람 사이에 끼임·눌림,0.3035500973706054,118500.0,2,0.1347011477082717,4199
초등학교-특별교실(과학실 외)-쉬는시간-고온의 물체·물질 접촉·흡입·섭취,0.3029740294636093,2096000.0,1,0.1346523118988462,4200
고등학교-기타 교외-현장학습-곤충·식물 등에 쏘임,0.3034373223441161,69000.0,1,0.1346463335128602,4201
"초등학교-복도-기타(음악, 미술 등)-고정된 물체와의 부딪힘",0.3030947372557788,224736.84210526315,19,0.1346121232679615,4202
고등학교-기타 체육·집회공간-봉사활동-넘어짐,0.3031480571494652,911000.0,1,0.1346066404547002,4203
중학교-일반(교과)교실-과학-1미터 미만의 높이에서 떨어짐,0.3031949069078042,22000.0,1,0.1345442533109618,4204
고등학교-기숙사-하교-곤충·식물 등에 쏘임,0.3030363883847212,38000.0,1,0.1344816453060376,4205
"고등학교-기타 교외-수련활동, 수학여행-그밖의 손상 사고",0.2967753157100184,17148400.0,20,0.1344760083811825,4206
초등학교-특별교실(과학실)-쉬는시간-고온의 물체·물질 접촉·흡입·섭취,0.3029740294636093,134000.0,1,0.1344650042084251,4207
고등학교-일반(교과)교실-자율활동-1미터 미만의 높이에서 떨어짐,0.3028999140775414,27000.0,1,0.1344255402361066,4208
초등학교-일반(교과)교실-그 밖의 교육활동 시간-물건을 운반하는 중 충격을 가함,0.3027724252192696,100200.0,5,0.1344000339948552,4209
중학교-기타 공용공간-동아리활동-1미터 미만의 높이에서 떨어짐,0.3027841148770709,133000.0,2,0.134393034154442,4210
중학교-특별교실(과학실 외)-기타 특별활동시간-고정된 물체와의 부딪힘,0.3026137142969855,687333.3333333334,3,0.1343794877148147,4211
중학교-계단-식사시간(간식 포함)-그밖의 손상 사고,0.3008394884136242,391508.064516129,124,0.134362668257227,4212
초등학교-놀이터-식사시간(간식 포함)-고온의 물체·물질 접촉·흡입·섭취,0.3026106571464839,137166.66666666666,6,0.1343428801943892,4213
"중학교-청소년 수련 시설-수련활동, 수학여행-넘어짐",0.3015184991861266,472392.4050632912,79,0.1343416594647305,4214
"초등학교-기타 교외-음악, 미술-넘어짐",0.3026434573550869,81000.0,2,0.1343315666018508,4215
"고등학교-일반(교과)교실-이론수업-베임, 절단",0.3021563296255206,262416.6666666667,36,0.1343267848083387,4216
중학교-학습지원공간-쉬는시간-넘어짐,0.3022924289367908,455550.0,20,0.1343138476124842,4217
초등학교-특별교실(과학실 외)-그 밖의 교육활동 시간-고온의 물체·물질 접촉·흡입·섭취,0.3022693958048729,252571.42857142855,7,0.1342202210338894,4218
"고등학교-청소년 수련 시설-수련활동, 수학여행-이물질 접촉에 의한 피부염",0.3023730997873105,45000.0,1,0.1342142804867577,4219
초등학교-강당(체육관)-이론수업-사람과의 부딪힘,0.301983072819644,160772.72727272726,22,0.1341724763963711,4220
"중학교-운동장-동아리활동-일사병, 열사병",0.3022135890417722,92250.0,4,0.1341685776428344,4221
고등학교-기타 공용공간-하교-고정된 물체와의 부딪힘,0.3019406088458963,890300.0,10,0.1341608095955084,4222
고등학교-기숙사-쉬는시간-그밖의 손상 사고,0.3021054715981308,227571.42857142855,7,0.1341517003329023,4223
고등학교-기타 공용공간-쉬는시간-그밖의 손상 사고,0.3021054715981308,190285.7142857143,7,0.134148357419692,4224
중학교-기타 문화·체육공간-동아리활동-고온의 물체·물질 접촉·흡입·섭취,0.3021475573916821,85000.0,1,0.1341266768461437,4225
고등학교-기타 관리·행정공간-하교-고정된 물체와의 부딪힘,0.3019406088458963,387000.0,1,0.1340701223182914,4226
고등학교-기숙사-하교-고정된 물체와의 부딪힘,0.3019406088458963,233000.0,3,0.1340659215814667,4227
고등학교-기타 공용공간-이론수업-넘어짐,0.3017799772268344,684500.0,6,0.1340567886848473,4228
초등학교-교통구역(스쿨존 내)-인도-식사시간(간식 포함)-고정된 물체와의 부딪힘,0.3018519614343452,611000.0,1,0.1340547421222201,4229
초등학교-강·바다·하천-기타 특별활동시간-고정된 물체와의 부딪힘,0.3019175364492703,168000.0,1,0.1340410884044473,4230
고등학교-기타 공용공간-체육-고정된 물체와의 부딪힘,0.3019406088458963,57000.0,1,0.1340405421773566,4231
초등학교-교통구역(스쿨존 내)-기타 교통구역-식사시간(간식 포함)-고정된 물체와의 부딪힘,0.3018788733586069,276000.0,1,0.134035137070399,4232
"중학교-기타 관리·행정공간-그 밖의 교육활동 시간-베임, 절단",0.3018512818819315,100000.0,1,0.1340082469298507,4233
중학교-현관-기타 특별활동시간-1미터 미만의 높이에서 떨어짐,0.301776454744977,350000.0,1,0.1340003995974361,4234
초등학교-계단-등교-물건을 운반하는 중 충격을 가함,0.3017163222784922,28000.0,1,0.1339473060784336,4235
중학교-실·내외 체육시설-자율활동-사람과의 부딪힘,0.3016493009186015,226000.0,1,0.1339378254605994,4236
"중학교-전시관, 체험관-수련활동, 수학여행-넘어짐",0.3015184991861266,234750.0,4,0.1339002603617271,4237
초등학교-기타 자연-등교-넘어짐,0.3015147297787559,179500.0,2,0.1338840792071157,4238
"고등학교-화장실-그 밖의 교육활동 시간-베임, 절단",0.3014517917064847,423000.0,2,0.1338805474086896,4239
"중학교-교통구역(스쿨존 외)-차도-등교-베임, 절단",0.3014656637802126,312000.0,1,0.1338712905128949,4240
"고등학교-실·내외 체육시설-수련활동, 수학여행-그밖의 손상 사고",0.3014774647563035,64000.0,2,0.1338587411179472,4241
"고등학교-청소년 수련 시설-수련활동, 수학여행-기타 호흡 곤란",0.3014540362795966,47500.0,2,0.1338478072444677,4242
"고등학교-청소년 수련 시설-수련활동, 수학여행-긁힘, 찔림",0.3011688997938683,99428.57142857143,7,0.133761491200804,4243
"중학교-현관-동아리활동-베임, 절단",0.3011974245662922,141000.0,1,0.1337474974895549,4244
중학교-일반(교과)교실-그 밖의 교육활동 시간-이물질 섭취로 인한 질병,0.3011899465223492,101500.0,2,0.1337457874719307,4245
"중학교-학습지원공간-쉬는시간-베임, 절단",0.3011650487965444,74500.0,2,0.1337333247650229,4246
중학교-숙박시설/식당-기타 특별활동시간-고정된 물체와의 부딪힘,0.3011485670532657,143000.0,1,0.1337279144737831,4247
고등학교-특별교실(과학실)-쉬는시간-그밖의 손상 사고,0.3008928665053482,128500.0,8,0.1336573310293184,4248
초등학교-학습지원공간-식사시간(간식 포함)-1미터 미만의 높이에서 떨어짐,0.3009624144039206,46000.0,2,0.1336488430225199,4249
"초등학교-학습지원공간-기타(음악, 미술 등)-고온의 물체·물질 접촉·흡입·섭취",0.3005984540888426,69000.0,1,0.1334988175009346,4250
"초등학교-교통구역(스쿨존 내)-인도-등교-긁힘, 찔림",0.3001876385393537,452481.4814814815,27,0.1334982665632294,4251
"고등학교-숙박시설/식당-수련활동, 수학여행-이동 중 충격을 가함",0.3003354180446861,306111.1111111111,18,0.1334979314963226,4252
초등학교-기타 문화·체육공간-기타 특별활동시간-넘어짐,0.3005114962204465,122666.66666666669,3,0.1334780288401799,4253
초등학교-학습지원공간-기타 특별활동시간-스포츠 활동 중 충격을 가함,0.3004986608957906,133000.0,1,0.1334641053313731,4254
"고등학교-숙박시설/식당-수련활동, 수학여행-움직이는 물체와의 부딪힘",0.3003354180446861,517500.0,4,0.1334471120148537,4255
"초등학교-기타 교외-수련활동, 수학여행-고온의 물체·물질 접촉·흡입·섭취",0.3004288912813932,124000.0,1,0.1334350752509427,4256
"중학교-특별교실(과학실 외)-쉬는시간-긁힘, 찔림",0.3002452206591279,162800.0,15,0.1334332860693549,4257
중학교-문화유적지-기타 특별활동시간-고정된 물체와의 부딪힘,0.3003982613839615,54000.0,1,0.1334164916531545,4258
"고등학교-숙박시설/식당-수련활동, 수학여행-이물질 섭취로 인한 질병",0.3003354180446861,52000.0,2,0.1333956959708518,4259
